ndc,ADHD,ANTIDEPRESSANT,ANTIPSYCHOTIC,MOODSTABILIZER,ANTIANXIETY,SLEEP
631870691,0,0,0,0,1,0
006158046,0,0,0,0,1,0
006158047,0,0,0,0,1,0
433530026,0,0,0,0,1,0
498840903,0,0,0,0,1,0
498840904,0,0,0,0,1,0
500901851,0,0,0,0,1,0
631870707,0,0,0,0,1,0
500902482,0,0,0,0,1,0
500902630,0,0,0,0,1,0
500902649,0,0,0,0,1,0
500902895,0,0,0,0,1,0
557000268,0,0,0,0,1,0
557000495,0,0,0,0,1,0
680711895,0,0,0,0,1,0
680711997,0,0,0,0,1,0
691890074,0,0,0,0,1,0
691890076,0,0,0,0,1,0
691890117,0,0,0,0,1,0
691895305,0,0,0,0,1,0
705180161,0,0,0,0,1,0
433530242,0,0,0,0,1,0
433530243,0,0,0,0,1,0
473350307,0,0,0,0,1,0
473350308,0,0,0,0,1,0
498840898,0,0,0,0,1,0
498840899,0,0,0,0,1,0
504360007,0,0,0,0,1,0
504360008,0,0,0,0,1,0
504360116,0,0,0,0,1,0
529590879,0,0,0,0,1,0
530021292,0,0,0,0,1,0
530025020,0,0,0,0,1,0
557000251,0,0,0,0,1,0
557000573,0,0,0,0,1,0
607600288,0,0,0,0,1,0
607600703,0,0,0,0,1,0
619190449,0,0,0,0,1,0
631870862,0,0,0,0,1,0
675440996,0,0,0,0,1,0
680711887,0,0,0,0,1,0
680714089,0,0,0,0,1,0
713350079,0,0,0,0,1,0
713350134,0,0,0,0,1,0
713350154,0,0,0,0,1,0
713350283,0,0,0,0,1,0
170890067,0,0,0,0,0,1
170890067,0,0,0,0,0,1
170890231,0,0,0,0,0,1
170890233,0,0,0,0,0,1
170890235,0,0,0,0,0,1
170890251,0,0,0,0,0,1
170890290,0,0,0,0,0,1
170890294,0,0,0,0,0,1
170890295,0,0,0,0,0,1
170890301,0,0,0,0,0,1
170890306,0,0,0,0,0,1
170890346,0,0,0,0,0,1
170890347,0,0,0,0,0,1
170890348,0,0,0,0,0,1
170890349,0,0,0,0,0,1
170890350,0,0,0,0,0,1
170890417,0,0,0,0,0,1
170890458,0,0,0,0,0,1
575200053,0,0,0,0,0,1
575200224,0,0,0,0,0,1
575200460,0,0,0,0,0,1
575200729,0,0,0,0,0,1
575200640,0,0,0,0,0,1
575200833,0,0,0,0,0,1
437420025,0,0,0,0,0,1
437420035,0,0,0,0,0,1
437420039,0,0,0,0,0,1
438570020,0,0,0,0,0,1
526840025,0,0,0,0,0,1
637760170,0,0,0,0,0,1
437420022,0,0,0,0,0,1
437420196,0,0,0,0,0,1
437420205,0,0,0,0,0,1
438570086,0,0,0,0,0,1
493040008,0,0,0,0,0,1
508450108,0,0,0,0,0,1
637760320,0,0,0,0,0,1
637760370,0,0,0,0,0,1
637760373,0,0,0,0,0,1
437420253,0,0,0,0,0,1
437420290,0,0,0,0,0,1
437420342,0,0,0,0,0,1
437420355,0,0,0,0,0,1
437420367,0,0,0,0,0,1
437420372,0,0,0,0,0,1
437420453,0,0,0,0,0,1
437420338,0,0,0,0,0,1
437420408,0,0,0,0,0,1
613000001,0,0,0,0,0,1
493040020,0,0,0,0,0,1
605640002,0,0,0,0,0,1
760740451,0,0,0,0,0,1
437420320,0,0,0,0,0,1
449110194,0,0,0,0,0,1
449110240,0,0,0,0,0,1
449110247,0,0,0,0,0,1
541187017,0,0,0,0,0,1
696070002,0,0,0,0,0,1
437420673,0,0,0,0,0,1
437420721,0,0,0,0,0,1
629020004,0,0,0,0,0,1
437420729,0,0,0,0,0,1
437420727,0,0,0,0,0,1
437420747,0,0,0,0,0,1
437420755,0,0,0,0,0,1
437420760,0,0,0,0,0,1
621850019,0,0,0,0,0,1
437420771,0,0,0,0,0,1
437420808,0,0,0,0,0,1
437420819,0,0,0,0,0,1
637760320,0,0,0,0,0,1
637760373,0,0,0,0,0,1
437420954,0,0,0,0,0,1
437420961,0,0,0,0,0,1
437420988,0,0,0,0,0,1
437420998,0,0,0,0,0,1
621850024,0,0,0,0,0,1
637760170,0,0,0,0,0,1
637760171,0,0,0,0,0,1
637760375,0,0,0,0,0,1
719020100,0,0,0,0,0,1
000870775,0,0,0,0,0,1
000870776,0,0,0,0,0,1
000870778,0,0,0,0,0,1
000870796,0,0,0,0,0,1
000930637,0,0,0,0,0,1
000930638,0,0,0,0,0,1
000930695,0,0,0,0,0,1
001791118,0,0,0,0,0,1
001791336,0,0,0,0,0,1
001821259,0,0,0,0,0,1
001821260,0,0,0,0,0,1
001821298,0,0,0,0,0,1
002282439,0,0,0,0,0,1
002282441,0,0,0,0,0,1
003395675,0,0,0,0,0,1
003395677,0,0,0,0,0,1
003395678,0,0,0,0,0,1
003642109,0,0,0,0,0,1
003642110,0,0,0,0,0,1
003780251,0,0,0,0,0,1
003780252,0,0,0,0,0,1
004030044,0,0,0,0,0,1
004030046,0,0,0,0,0,1
004800637,0,0,0,0,0,1
004800638,0,0,0,0,0,1
004800695,0,0,0,0,0,1
005550489,0,0,0,0,0,1
005550490,0,0,0,0,0,1
005550732,0,0,0,0,0,1
005550733,0,0,0,0,0,1
005915599,0,0,0,0,0,1
005915600,0,0,0,0,0,1
006036144,0,0,0,0,0,1
006036145,0,0,0,0,0,1
006036146,0,0,0,0,0,1
006152578,0,0,0,0,0,1
006152579,0,0,0,0,0,1
006771133,0,0,0,0,0,1
006771134,0,0,0,0,0,1
006771302,0,0,0,0,0,1
007811807,0,0,0,0,0,1
007811808,0,0,0,0,0,1
007811826,0,0,0,0,0,1
009043392,0,0,0,0,0,1
009043990,0,0,0,0,0,1
009043991,0,0,0,0,0,1
009043992,0,0,0,0,0,1
009045221,0,0,0,0,0,1
155480778,0,0,0,0,0,1
173720637,0,0,0,0,0,1
173720638,0,0,0,0,0,1
173720695,0,0,0,0,0,1
194580387,0,0,0,0,0,1
194580388,0,0,0,0,0,1
194580619,0,0,0,0,0,1
490350028,0,0,0,0,0,1
490350029,0,0,0,0,0,1
490350030,0,0,0,0,0,1
501110433,0,0,0,0,0,1
501110434,0,0,0,0,0,1
501110441,0,0,0,0,0,1
510790427,0,0,0,0,0,1
510790428,0,0,0,0,0,1
511291131,0,0,0,0,0,1
511298212,0,0,0,0,0,1
516550245,0,0,0,0,0,1
516550277,0,0,0,0,0,1
525550260,0,0,0,0,0,1
525550727,0,0,0,0,0,1
525550728,0,0,0,0,0,1
525550729,0,0,0,0,0,1
529590378,0,0,0,0,0,1
529850021,0,0,0,0,0,1
529850149,0,0,0,0,0,1
534890510,0,0,0,0,0,1
534890511,0,0,0,0,0,1
534890517,0,0,0,0,0,1
539780495,0,0,0,0,0,1
539780563,0,0,0,0,0,1
545691470,0,0,0,0,0,1
545691999,0,0,0,0,0,1
545693732,0,0,0,0,0,1
548680122,0,0,0,0,0,1
548681223,0,0,0,0,0,1
548681959,0,0,0,0,0,1
548682549,0,0,0,0,0,1
550451715,0,0,0,0,0,1
550451724,0,0,0,0,0,1
551541406,0,0,0,0,0,1
551541910,0,0,0,0,0,1
551542001,0,0,0,0,0,1
551542002,0,0,0,0,0,1
551542011,0,0,0,0,0,1
552890064,0,0,0,0,0,1
552890223,0,0,0,0,0,1
552890489,0,0,0,0,0,1
553060775,0,0,0,0,0,1
574800369,0,0,0,0,0,1
574800370,0,0,0,0,0,1
578661054,0,0,0,0,0,1
578664688,0,0,0,0,0,1
578664715,0,0,0,0,0,1
580560191,0,0,0,0,0,1
580560192,0,0,0,0,0,1
580560287,0,0,0,0,0,1
591980374,0,0,0,0,0,1
603460014,0,0,0,0,0,1
603460504,0,0,0,0,0,1
603460620,0,0,0,0,0,1
604290187,0,0,0,0,0,1
604290188,0,0,0,0,0,1
604910190,0,0,0,0,0,1
604910191,0,0,0,0,0,1
604910912,0,0,0,0,0,1
607600439,0,0,0,0,0,1
607600440,0,0,0,0,0,1
613920179,0,0,0,0,0,1
613920487,0,0,0,0,0,1
613920490,0,0,0,0,0,1
618070143,0,0,0,0,0,1
622240555,0,0,0,0,0,1
625840775,0,0,0,0,0,1
625840776,0,0,0,0,0,1
625840778,0,0,0,0,0,1
625840882,0,0,0,0,0,1
650700281,0,0,0,0,0,1
650840221,0,0,0,0,0,1
650840233,0,0,0,0,0,1
652400629,0,0,0,0,0,1
652400630,0,0,0,0,0,1
652400631,0,0,0,0,0,1
004408575,0,0,0,0,0,1
004408576,0,0,0,0,0,1
511291751,0,0,0,0,0,1
551540659,0,0,0,0,0,1
118190104,0,0,0,0,0,1
118190129,0,0,0,0,0,1
511291893,0,0,0,0,0,1
551545459,0,0,0,0,0,1
511291969,0,0,0,0,0,1
580160862,0,0,0,0,0,1
637390245,0,0,0,0,0,1
637390246,0,0,0,0,0,1
005912300,0,0,0,0,0,1
009045219,0,0,0,0,0,1
009045220,0,0,0,0,0,1
662670205,0,0,0,0,0,1
662670392,0,0,0,0,0,1
662670522,0,0,0,0,0,1
551545839,0,0,0,0,0,1
672280140,0,0,0,0,0,1
511292358,0,0,0,0,0,1
511292359,0,0,0,0,0,1
551540673,0,0,0,0,0,1
588640025,0,0,0,0,0,1
588640783,0,0,0,0,0,1
438060637,0,0,0,0,0,1
580160263,0,0,0,0,0,1
580160567,0,0,0,0,0,1
675440135,0,0,0,0,0,1
675440162,0,0,0,0,0,1
675440331,0,0,0,0,0,1
681150331,0,0,0,0,0,1
681150332,0,0,0,0,0,1
550452509,0,0,0,0,0,1
551545467,0,0,0,0,0,1
683870165,0,0,0,0,0,1
683870166,0,0,0,0,0,1
689665600,0,0,0,0,0,1
511293232,0,0,0,0,0,1
636291513,0,0,0,0,0,1
550450715,0,0,0,0,0,1
511293552,0,0,0,0,0,1
636292867,0,0,0,0,0,1
234900433,0,0,0,0,0,1
511293855,0,0,0,0,0,1
003396452,0,0,0,0,0,1
683870160,0,0,0,0,0,1
551546175,0,0,0,0,0,1
605052654,0,0,0,0,0,1
605052653,0,0,0,0,0,1
605052655,0,0,0,0,0,1
006152583,0,0,0,0,0,1
008551778,0,0,0,0,0,1
234906405,0,0,0,0,0,1
234906407,0,0,0,0,0,1
234906406,0,0,0,0,0,1
636293210,0,0,0,0,0,1
260530048,0,0,0,0,0,1
629911527,0,0,0,0,0,1
008551778,0,0,0,0,0,1
006036147,0,0,0,0,0,1
006036148,0,0,0,0,0,1
686510056,0,0,0,0,0,1
551548268,0,0,0,0,0,1
551548265,0,0,0,0,0,1
687880330,0,0,0,0,0,1
687880746,0,0,0,0,0,1
003783471,0,0,0,0,0,1
003783472,0,0,0,0,0,1
003783473,0,0,0,0,0,1
003783474,0,0,0,0,0,1
605052659,0,0,0,0,0,1
006036160,0,0,0,0,0,1
006036161,0,0,0,0,0,1
105440533,0,0,0,0,0,1
165900231,0,0,0,0,0,1
165900232,0,0,0,0,0,1
165900585,0,0,0,0,0,1
216950133,0,0,0,0,0,1
216950134,0,0,0,0,0,1
216950135,0,0,0,0,0,1
425490546,0,0,0,0,0,1
493490030,0,0,0,0,0,1
493490053,0,0,0,0,0,1
551545754,0,0,0,0,0,1
551545761,0,0,0,0,0,1
551545762,0,0,0,0,0,1
670460739,0,0,0,0,0,1
670460740,0,0,0,0,0,1
670460741,0,0,0,0,0,1
670460742,0,0,0,0,0,1
435950080,0,0,0,0,0,1
435950081,0,0,0,0,0,1
663360620,0,0,0,0,0,1
499990156,0,0,0,0,0,1
499990343,0,0,0,0,0,1
661160402,0,0,0,0,0,1
544580960,0,0,0,0,0,1
544580961,0,0,0,0,0,1
552890060,0,0,0,0,0,1
504364688,0,0,0,0,0,1
504364715,0,0,0,0,0,1
604290230,0,0,0,0,0,1
687889860,0,0,0,0,0,1
687889861,0,0,0,0,0,1
762370254,0,0,0,0,0,1
762370255,0,0,0,0,0,1
332610107,0,0,0,0,0,1
332610385,0,0,0,0,0,1
332610386,0,0,0,0,0,1
680840608,0,0,0,0,0,1
105440534,0,0,0,0,0,1
242360602,0,0,0,0,0,1
242360624,0,0,0,0,0,1
551545764,0,0,0,0,0,1
551545765,0,0,0,0,0,1
551546664,0,0,0,0,0,1
136680330,0,0,0,0,0,1
136680331,0,0,0,0,0,1
136680332,0,0,0,0,0,1
136680333,0,0,0,0,0,1
499990913,0,0,0,0,0,1
581180433,0,0,0,0,0,1
581180434,0,0,0,0,0,1
581180441,0,0,0,0,0,1
661160357,0,0,0,0,0,1
680840124,0,0,0,0,0,1
680840125,0,0,0,0,0,1
686450451,0,0,0,0,0,1
686450452,0,0,0,0,0,1
422910833,0,0,0,0,0,1
422910834,0,0,0,0,0,1
422910835,0,0,0,0,0,1
422910836,0,0,0,0,0,1
619190231,0,0,0,0,0,1
619190232,0,0,0,0,0,1
433530652,0,0,0,0,0,1
433530653,0,0,0,0,0,1
631870086,0,0,0,0,0,1
631870133,0,0,0,0,0,1
647250434,0,0,0,0,0,1
516550634,0,0,0,0,0,1
551545768,0,0,0,0,0,1
605054089,0,0,0,0,0,1
619190585,0,0,0,0,0,1
105440867,0,0,0,0,0,1
009046554,0,0,0,0,0,1
105440532,0,0,0,0,0,1
617860462,0,0,0,0,0,1
617860540,0,0,0,0,0,1
681512696,0,0,0,0,0,1
681512825,0,0,0,0,0,1
691890441,0,0,0,0,0,1
009046555,0,0,0,0,0,1
631870680,0,0,0,0,0,1
242360127,0,0,0,0,0,1
242360128,0,0,0,0,0,1
691890433,0,0,0,0,0,1
433530973,0,0,0,0,0,1
433530974,0,0,0,0,0,1
500900262,0,0,0,0,0,1
500900319,0,0,0,0,0,1
500900463,0,0,0,0,0,1
500901561,0,0,0,0,0,1
500902211,0,0,0,0,0,1
500902373,0,0,0,0,0,1
500902374,0,0,0,0,0,1
500902393,0,0,0,0,0,1
502680771,0,0,0,0,0,1
551547642,0,0,0,0,0,1
551547644,0,0,0,0,0,1
581180429,0,0,0,0,0,1
581180430,0,0,0,0,0,1
581180431,0,0,0,0,0,1
617860859,0,0,0,0,0,1
617860925,0,0,0,0,0,1
619190232,0,0,0,0,0,1
631870377,0,0,0,0,0,1
647250433,0,0,0,0,0,1
687889341,0,0,0,0,0,1
126340193,0,0,0,0,0,1
242360126,0,0,0,0,0,1
242360841,0,0,0,0,0,1
500902372,0,0,0,0,0,1
500902462,0,0,0,0,0,1
500902529,0,0,0,0,0,1
500902759,0,0,0,0,0,1
500902852,0,0,0,0,0,1
532170239,0,0,0,0,0,1
636296334,0,0,0,0,0,1
680713099,0,0,0,0,0,1
680713124,0,0,0,0,0,1
691890653,0,0,0,0,0,1
705180160,0,0,0,0,0,1
530021132,0,0,0,0,0,1
557000274,0,0,0,0,0,1
557000275,0,0,0,0,0,1
607600434,0,0,0,0,0,1
607600436,0,0,0,0,0,1
607600807,0,0,0,0,0,1
619190473,0,0,0,0,0,1
619190912,0,0,0,0,0,1
636297287,0,0,0,0,0,1
680713256,0,0,0,0,0,1
680714312,0,0,0,0,0,1
683820805,0,0,0,0,0,1
683820806,0,0,0,0,0,1
683820807,0,0,0,0,0,1
683820808,0,0,0,0,0,1
687887004,0,0,0,0,0,1
687887118,0,0,0,0,0,1
705180571,0,0,0,0,0,1
705180847,0,0,0,0,0,1
707711128,0,0,0,0,0,1
707711129,0,0,0,0,0,1
707711130,0,0,0,0,0,1
707711131,0,0,0,0,0,1
713350035,0,0,0,0,0,1
713350164,0,0,0,0,0,1
713350287,0,0,0,0,0,1
713350343,0,0,0,0,0,1
713350400,0,0,0,0,0,1
000145401,0,0,0,0,0,1
000145421,0,0,0,0,0,1
000255401,0,0,0,0,0,1
000255421,0,0,0,0,0,1
003394064,0,0,0,0,0,1
003394065,0,0,0,0,0,1
529590362,0,0,0,0,0,1
529590363,0,0,0,0,0,1
545693827,0,0,0,0,0,1
545693828,0,0,0,0,0,1
548682642,0,0,0,0,0,1
548682643,0,0,0,0,0,1
550452271,0,0,0,0,0,1
551543617,0,0,0,0,0,1
552890792,0,0,0,0,0,1
603460867,0,0,0,0,0,1
603460949,0,0,0,0,0,1
551543618,0,0,0,0,0,1
533605401,0,0,0,0,0,1
533605421,0,0,0,0,0,1
663360949,0,0,0,0,0,1
634150081,0,0,0,0,0,1
550452812,0,0,0,0,0,1
000245401,0,0,0,0,0,1
000245421,0,0,0,0,0,1
002805401,0,0,0,0,0,1
002805421,0,0,0,0,0,1
511292959,0,0,0,0,0,1
533605501,0,0,0,0,0,1
533605501,0,0,0,0,0,1
533605521,0,0,0,0,0,1
548685426,0,0,0,0,0,1
000245521,0,0,0,0,0,1
000245501,0,0,0,0,0,1
000245501,0,0,0,0,0,1
550453438,0,0,0,0,0,1
550453438,0,0,0,0,0,1
455425421,0,0,0,0,0,1
545695760,0,0,0,0,0,1
511293654,0,0,0,0,0,1
548685461,0,0,0,0,0,1
548685461,0,0,0,0,0,1
511293748,0,0,0,0,0,1
511293748,0,0,0,0,0,1
488662102,0,0,0,0,0,1
488662101,0,0,0,0,0,1
636293141,0,0,0,0,0,1
636293337,0,0,0,0,0,1
003394165,0,0,0,0,0,1
003394164,0,0,0,0,0,1
234909081,0,0,0,0,0,1
004800073,0,0,0,0,0,1
004800074,0,0,0,0,0,1
000930073,0,0,0,0,0,1
000930074,0,0,0,0,0,1
498562605,0,0,0,0,0,1
605052605,0,0,0,0,0,1
498562604,0,0,0,0,0,1
605052604,0,0,0,0,0,1
002282888,0,0,0,0,0,1
002282889,0,0,0,0,0,1
636723005,0,0,0,0,0,1
636723010,0,0,0,0,0,1
007815317,0,0,0,0,0,1
007815318,0,0,0,0,0,1
003785310,0,0,0,0,0,1
003394167,0,0,0,0,0,1
003394166,0,0,0,0,0,1
005913366,0,0,0,0,0,1
005913367,0,0,0,0,0,1
003785305,0,0,0,0,0,1
636291256,0,0,0,0,0,1
672960147,0,0,0,0,0,1
533605422,0,0,0,0,0,1
548680846,0,0,0,0,0,1
548680845,0,0,0,0,0,1
234906489,0,0,0,0,0,1
682589256,0,0,0,0,0,1
455425401,0,0,0,0,0,1
636293548,0,0,0,0,0,1
636293549,0,0,0,0,0,1
545695907,0,0,0,0,0,1
672960349,0,0,0,0,0,1
545695906,0,0,0,0,0,1
001439963,0,0,0,0,0,1
001439962,0,0,0,0,0,1
455425501,0,0,0,0,0,1
455425521,0,0,0,0,0,1
672960383,0,0,0,0,0,1
511294495,0,0,0,0,0,1
001791981,0,0,0,0,0,1
001791980,0,0,0,0,0,1
533605522,0,0,0,0,0,1
533605511,0,0,0,0,0,1
551546659,0,0,0,0,0,1
551546658,0,0,0,0,0,1
687880714,0,0,0,0,0,1
687881710,0,0,0,0,0,1
447950007,0,0,0,0,0,1
006036468,0,0,0,0,0,1
006036469,0,0,0,0,0,1
000376050,0,0,0,0,0,1
000376010,0,0,0,0,0,1
000540087,0,0,0,0,0,1
000540086,0,0,0,0,0,1
009046082,0,0,0,0,0,1
009046083,0,0,0,0,0,1
632780490,0,0,0,0,0,1
002283481,0,0,0,0,0,1
002283482,0,0,0,0,0,1
103700116,0,0,0,0,0,1
136680007,0,0,0,0,0,1
136680008,0,0,0,0,0,1
167140621,0,0,0,0,0,1
167140622,0,0,0,0,0,1
216950506,0,0,0,0,0,1
216950507,0,0,0,0,0,1
425490548,0,0,0,0,0,1
499990931,0,0,0,0,0,1
510790724,0,0,0,0,0,1
510790725,0,0,0,0,0,1
548686189,0,0,0,0,0,1
551545079,0,0,0,0,0,1
551545080,0,0,0,0,0,1
614420231,0,0,0,0,0,1
614420232,0,0,0,0,0,1
637390526,0,0,0,0,0,1
658620159,0,0,0,0,0,1
658620160,0,0,0,0,0,1
672960537,0,0,0,0,0,1
672960619,0,0,0,0,0,1
672960803,0,0,0,0,0,1
680840225,0,0,0,0,0,1
680840226,0,0,0,0,0,1
000950950,0,0,0,0,0,1
009551702,0,0,0,0,0,1
009551703,0,0,0,0,0,1
165900009,0,0,0,0,0,1
165900010,0,0,0,0,0,1
165900436,0,0,0,0,0,1
216950211,0,0,0,0,0,1
216950212,0,0,0,0,0,1
216950213,0,0,0,0,0,1
216950319,0,0,0,0,0,1
548686215,0,0,0,0,0,1
607600551,0,0,0,0,0,1
007815315,0,0,0,0,0,1
007815316,0,0,0,0,0,1
604290530,0,0,0,0,0,1
604290531,0,0,0,0,0,1
672960759,0,0,0,0,0,1
529590880,0,0,0,0,0,1
552890419,0,0,0,0,0,1
687889126,0,0,0,0,0,1
687889127,0,0,0,0,0,1
607600515,0,0,0,0,0,1
430630068,0,0,0,0,0,1
551543448,0,0,0,0,0,1
551543449,0,0,0,0,0,1
499990932,0,0,0,0,0,1
552890399,0,0,0,0,0,1
499990764,0,0,0,0,0,1
499990763,0,0,0,0,0,1
680840523,0,0,0,0,0,1
762370257,0,0,0,0,0,1
762370258,0,0,0,0,0,1
165900527,0,0,0,0,0,1
165900528,0,0,0,0,0,1
103700117,0,0,0,0,0,1
552890205,0,0,0,0,0,1
353560645,0,0,0,0,0,1
353560745,0,0,0,0,0,1
430630366,0,0,0,0,0,1
499990037,0,0,0,0,0,1
504363026,0,0,0,0,0,1
504363030,0,0,0,0,0,1
551542069,0,0,0,0,0,1
551542070,0,0,0,0,0,1
556480714,0,0,0,0,0,1
556480715,0,0,0,0,0,1
590110255,0,0,0,0,0,1
590110256,0,0,0,0,0,1
646790714,0,0,0,0,0,1
646790715,0,0,0,0,0,1
663360460,0,0,0,0,0,1
663360718,0,0,0,0,0,1
672130175,0,0,0,0,0,1
672130350,0,0,0,0,0,1
687889904,0,0,0,0,0,1
687889905,0,0,0,0,0,1
759210469,0,0,0,0,0,1
332610172,0,0,0,0,0,1
332610173,0,0,0,0,0,1
005912281,0,0,0,0,0,1
005912282,0,0,0,0,0,1
433530617,0,0,0,0,0,1
433530620,0,0,0,0,0,1
521250477,0,0,0,0,0,1
521250627,0,0,0,0,0,1
545696231,0,0,0,0,0,1
545696378,0,0,0,0,0,1
551110478,0,0,0,0,0,1
551110479,0,0,0,0,0,1
551541398,0,0,0,0,0,1
551541399,0,0,0,0,0,1
607600116,0,0,0,0,0,1
633040159,0,0,0,0,0,1
633040160,0,0,0,0,0,1
636294597,0,0,0,0,0,1
636294708,0,0,0,0,0,1
126340943,0,0,0,0,0,1
126340944,0,0,0,0,0,1
353560845,0,0,0,0,0,1
680840189,0,0,0,0,0,1
680840200,0,0,0,0,0,1
590110255,0,0,0,0,0,1
619190528,0,0,0,0,0,1
681800779,0,0,0,0,0,1
681800780,0,0,0,0,0,1
433530727,0,0,0,0,0,1
551542225,0,0,0,0,0,1
551542226,0,0,0,0,0,1
631870114,0,0,0,0,0,1
631870115,0,0,0,0,0,1
631870116,0,0,0,0,0,1
333580420,0,0,0,0,0,1
333580439,0,0,0,0,0,1
500900492,0,0,0,0,0,1
500900493,0,0,0,0,0,1
500901022,0,0,0,0,0,1
500901023,0,0,0,0,0,1
500901222,0,0,0,0,0,1
500901335,0,0,0,0,0,1
504363031,0,0,0,0,0,1
617860120,0,0,0,0,0,1
647250008,0,0,0,0,0,1
680840889,0,0,0,0,0,1
619190527,0,0,0,0,0,1
687889278,0,0,0,0,0,1
687889282,0,0,0,0,0,1
105440539,0,0,0,0,0,1
105440540,0,0,0,0,0,1
105440548,0,0,0,0,0,1
619190955,0,0,0,0,0,1
636295498,0,0,0,0,0,1
001790184,0,0,0,0,0,1
458650413,0,0,0,0,0,1
631870558,0,0,0,0,0,1
105440040,0,0,0,0,0,1
400320761,0,0,0,0,0,1
400320762,0,0,0,0,0,1
430630639,0,0,0,0,0,1
430630652,0,0,0,0,0,1
433860761,0,0,0,0,0,1
433860762,0,0,0,0,0,1
584070510,0,0,0,0,0,1
604290514,0,0,0,0,0,1
604290515,0,0,0,0,0,1
617860594,0,0,0,0,0,1
619190663,0,0,0,0,0,1
619190751,0,0,0,0,0,1
631870565,0,0,0,0,0,1
687888970,0,0,0,0,0,1
687888971,0,0,0,0,0,1
691890116,0,0,0,0,0,1
631870682,0,0,0,0,0,1
557000343,0,0,0,0,0,1
557000357,0,0,0,0,0,1
619190803,0,0,0,0,0,1
619190948,0,0,0,0,0,1
631870690,0,0,0,0,0,1
631870691,0,0,0,0,0,1
006158046,0,0,0,0,0,1
006158047,0,0,0,0,0,1
433530026,0,0,0,0,0,1
498840903,0,0,0,0,0,1
498840904,0,0,0,0,0,1
500901851,0,0,0,0,0,1
631870707,0,0,0,0,0,1
500902482,0,0,0,0,0,1
500902630,0,0,0,0,0,1
500902649,0,0,0,0,0,1
500902895,0,0,0,0,0,1
557000268,0,0,0,0,0,1
557000495,0,0,0,0,0,1
680711895,0,0,0,0,0,1
680711997,0,0,0,0,0,1
691890074,0,0,0,0,0,1
691890076,0,0,0,0,0,1
691890117,0,0,0,0,0,1
691895305,0,0,0,0,0,1
705180161,0,0,0,0,0,1
433530242,0,0,0,0,0,1
433530243,0,0,0,0,0,1
473350307,0,0,0,0,0,1
473350308,0,0,0,0,0,1
498840898,0,0,0,0,0,1
498840899,0,0,0,0,0,1
504360007,0,0,0,0,0,1
504360008,0,0,0,0,0,1
504360116,0,0,0,0,0,1
529590879,0,0,0,0,0,1
530021292,0,0,0,0,0,1
530025020,0,0,0,0,0,1
557000251,0,0,0,0,0,1
557000573,0,0,0,0,0,1
607600288,0,0,0,0,0,1
607600703,0,0,0,0,0,1
619190449,0,0,0,0,0,1
631870862,0,0,0,0,0,1
675440996,0,0,0,0,0,1
680711887,0,0,0,0,0,1
680714089,0,0,0,0,0,1
713350079,0,0,0,0,0,1
713350134,0,0,0,0,0,1
713350154,0,0,0,0,0,1
713350283,0,0,0,0,0,1
000080925,0,0,0,0,0,1
000080926,0,0,0,0,0,1
529030925,0,0,0,0,0,1
529030926,0,0,0,0,0,1
000080146,0,0,0,0,0,1
000080145,0,0,0,0,0,1
548685139,0,0,0,0,0,1
000935268,0,0,0,0,0,1
000935269,0,0,0,0,0,1
531040143,0,0,0,0,0,1
531040142,0,0,0,0,0,1
003786810,0,0,0,0,0,1
003786805,0,0,0,0,0,1
008320400,0,0,0,0,0,1
545694837,0,0,0,0,0,1
008320401,0,0,0,0,0,1
548685909,0,0,0,0,0,1
000540084,0,0,0,0,0,1
545696118,0,0,0,0,0,1
597622630,0,0,0,0,0,1
000540085,0,0,0,0,0,1
597622631,0,0,0,0,0,1
001433909,0,0,0,0,0,1
001433910,0,0,0,0,0,1
548684431,0,0,0,0,0,1
167140551,0,0,0,0,0,1
167140561,0,0,0,0,0,1
293000131,0,0,0,0,0,1
293000132,0,0,0,0,0,1
636293405,0,0,0,0,0,1
658620214,0,0,0,0,0,1
658620215,0,0,0,0,0,1
678770210,0,0,0,0,0,1
678770211,0,0,0,0,0,1
216950105,0,0,0,0,0,1
216950376,0,0,0,0,0,1
607930145,0,0,0,0,0,1
607930146,0,0,0,0,0,1
647200322,0,0,0,0,0,1
647200323,0,0,0,0,0,1
636293906,0,0,0,0,0,1
529590957,0,0,0,0,0,1
607600211,0,0,0,0,0,1
353560573,0,0,0,0,0,1
353560656,0,0,0,0,0,1
422540130,0,0,0,0,0,1
422540147,0,0,0,0,0,1
422540189,0,0,0,0,0,1
430630240,0,0,0,0,0,1
548685908,0,0,0,0,0,1
548685909,0,0,0,0,0,1
504361006,0,0,0,0,0,1
332610454,0,0,0,0,0,1
332610486,0,0,0,0,0,1
430630505,0,0,0,0,0,1
663360056,0,0,0,0,0,1
500901126,0,0,0,0,0,1
619190629,0,0,0,0,0,1
500901564,0,0,0,0,0,1
572370239,0,0,0,0,0,1
572370240,0,0,0,0,0,1
687886850,0,0,0,0,0,1
430630783,0,0,0,0,0,1
557000190,0,0,0,0,0,1
713350236,0,0,0,0,0,1
632850018,0,0,0,0,0,1
545695684,0,0,0,0,0,1
511293276,0,0,0,0,0,1
511293277,0,0,0,0,0,1
511293515,0,0,0,0,0,1
550453461,0,0,0,0,0,1
550453462,0,0,0,0,0,1
548685439,0,0,0,0,0,1
548685273,0,0,0,0,0,1
